Township,Date,Temp-Min,Temp-Max
T109R19W5,2011-02-11,-15.80,-2.15
T109R19W5,2011-02-12,-17.71,-12.26
T109R19W5,2011-02-13,-19.88,-11.49
T109R19W5,2011-02-14,-22.21,-14.28
T109R19W5,2011-02-15,-26.15,-22.12
T109R19W5,2011-02-16,-30.38,-21.90
T109R19W5,2011-02-17,-32.84,-21.22
T109R19W5,2011-02-18,-37.75,-20.69
T109R19W5,2011-02-19,-34.67,-16.85
T109R19W5,2011-02-20,-22.25,-8.87
T109R19W5,2011-02-21,-15.65,-9.78
T109R19W5,2011-02-22,-20.75,-12.94
T109R19W5,2011-02-23,-24.93,-17.69
T109R19W5,2011-02-24,-35.60,-16.49
T109R19W5,2011-02-25,-24.66,-7.01
T109R19W5,2011-02-26,-18.32,-3.01
T109R19W5,2011-02-27,-29.34,-17.81
T109R19W5,2011-02-28,-35.28,-22.31
T109R19W5,2011-03-01,-39.82,-17.69
T109R19W5,2011-03-02,-38.43,-18.40
T109R19W5,2011-03-03,-23.92,-15.32
T109R19W5,2011-03-04,-28.55,-14.51
T109R19W5,2011-03-05,-35.65,-13.98
T109R19W5,2011-03-06,-36.88,-14.57
T109R19W5,2011-03-07,-31.65,-6.48
T109R19W5,2011-03-08,-20.01,-7.74
T109R19W5,2011-03-09,-20.64,-12.93
T109R19W5,2011-03-10,-24.68,-19.30
T109R19W5,2011-03-11,-28.76,-19.67
T109R19W5,2011-03-12,-20.53,-10.34
T109R19W5,2011-03-13,-17.66,-10.62
T109R19W5,2011-03-14,-17.06,-13.24
T109R19W5,2011-03-15,-18.82,-11.33
T109R19W5,2011-03-16,-15.46,-10.88
T109R19W5,2011-03-17,-12.66,-2.80
T109R19W5,2011-03-18,-8.93,-4.55
T109R19W5,2011-03-19,-15.36,-4.44
T109R19W5,2011-03-20,-17.39,-4.18
T109R19W5,2011-03-21,-18.53,-2.04
T109R19W5,2011-03-22,-5.04,2.17
T109R19W5,2011-03-23,-6.07,5.09
T109R19W5,2011-03-24,-2.31,1.16
T109R19W5,2011-03-25,-2.65,1.75
T109R19W5,2011-03-26,-4.34,-0.46
T109R19W5,2011-03-27,-2.15,0.51
T109R19W5,2011-03-28,-1.27,1.22
T109R19W5,2011-03-29,-7.23,6.12
T109R19W5,2011-03-30,-5.27,8.45
T109R19W5,2011-03-31,-2.22,10.55
T109R19W5,2011-04-01,-5.02,9.19
T109R19W5,2011-04-02,-4.50,3.23
T109R19W5,2011-04-03,-4.98,10.74
T109R19W5,2011-04-04,-2.95,10.13
T109R19W5,2011-04-05,-3.97,9.82
T109R19W5,2011-04-06,-4.61,6.63
T109R19W5,2011-04-07,-4.93,6.76
T109R19W5,2011-04-08,-2.83,10.46
T109R19W5,2011-04-09,-4.54,12.13
T109R19W5,2011-04-10,-0.31,9.58
T109R19W5,2011-04-11,-8.92,0.98
T109R19W5,2011-04-12,-12.73,-2.33
T109R19W5,2011-04-13,-8.00,6.48
T109R19W5,2011-04-14,-3.91,7.36
T109R19W5,2011-04-15,-4.59,6.97
T109R19W5,2011-04-16,-9.46,3.84
T109R19W5,2011-04-17,-8.92,4.04
T109R19W5,2011-04-18,-5.48,3.14
T109R19W5,2011-04-19,-8.69,6.56
T109R19W5,2011-04-20,-5.47,6.43
T109R19W5,2011-04-21,-5.21,-0.10
T109R19W5,2011-04-22,-6.00,8.48
T109R19W5,2011-04-23,-4.17,6.71
T109R19W5,2011-04-24,-3.03,3.83
T109R19W5,2011-04-25,-3.88,13.88
T109R19W5,2011-04-26,-1.76,15.65
T109R19W5,2011-04-27,-1.63,16.28
T109R19W5,2011-04-28,-1.36,12.70
T109R19W5,2011-04-29,-2.35,6.58
T109R19W5,2011-04-30,-4.38,15.18
T109R19W5,2011-05-01,-2.57,14.19
T109R19W5,2011-05-02,0.61,11.29
T109R19W5,2011-05-03,2.48,13.99
T109R19W5,2011-05-04,1.01,15.47
T109R19W5,2011-05-05,4.58,11.00
T109R19W5,2011-05-06,3.54,13.21
T109R19W5,2011-05-07,-0.83,15.15
T109R19W5,2011-05-08,0.61,18.33
T109R19W5,2011-05-09,4.19,18.90
T109R19W5,2011-05-10,6.48,18.86
T109R19W5,2011-05-11,7.18,24.12
T109R19W5,2011-05-12,9.49,23.38
T109R19W5,2011-05-13,6.38,15.30
T109R19W5,2011-05-14,4.56,24.54
T109R19W5,2011-05-15,7.42,23.23
T109R19W5,2011-05-16,3.39,24.43
T109R19W5,2011-05-17,9.31,21.06
T109R19W5,2011-05-18,5.97,12.34
T109R19W5,2011-05-19,2.94,21.87
T109R19W5,2011-05-20,3.86,23.75
T109R19W5,2011-05-21,7.51,21.77
T109R19W5,2011-05-22,7.54,16.43
T109R19W5,2011-05-23,-1.19,16.64
T109R19W5,2011-05-24,1.98,18.40
T109R19W5,2011-05-25,0.76,18.31
T109R19W5,2011-05-26,1.56,20.59
T109R19W5,2011-05-27,4.17,22.62
T109R19W5,2011-05-28,3.30,19.55
T109R19W5,2011-05-29,2.34,18.66
T109R19W5,2011-05-30,2.28,20.80
T109R19W5,2011-05-31,2.86,23.89
T109R19W5,2011-06-01,6.32,24.29
T109R19W5,2011-06-02,4.29,15.64
T109R19W5,2011-06-03,-0.47,5.99
T109R19W5,2011-06-04,-0.44,11.14
T109R19W5,2011-06-05,-1.25,17.98
T109R19W5,2011-06-06,2.70,20.66
T109R19W5,2011-06-07,4.81,16.01
T109R19W5,2011-06-08,1.48,20.21
T109R19W5,2011-06-09,6.50,24.49
T109R19W5,2011-06-10,7.82,22.20
T109R19W5,2011-06-11,6.58,13.48
T109R19W5,2011-06-12,2.95,19.61
T109R19W5,2011-06-13,4.46,21.84
T109R19W5,2011-06-14,8.22,17.49
T109R19W5,2011-06-15,11.68,22.00
T109R19W5,2011-06-16,11.97,22.71
T109R19W5,2011-06-17,12.28,18.43
T109R19W5,2011-06-18,9.85,20.73
T109R19W5,2011-06-19,12.67,25.04
T109R19W5,2011-06-20,12.12,23.02
T109R19W5,2011-06-21,12.88,21.62
T109R19W5,2011-06-22,10.63,24.33
T109R19W5,2011-06-23,8.49,27.30
T109R19W5,2011-06-24,12.26,25.64
T109R19W5,2011-06-25,13.70,24.28
T109R19W5,2011-06-26,7.46,17.60
T109R19W5,2011-06-27,5.81,17.70
T109R19W5,2011-06-28,6.35,23.37
T109R19W5,2011-06-29,10.98,20.35
T109R19W5,2011-06-30,8.85,19.28
T109R19W5,2011-07-01,8.80,21.30
T109R19W5,2011-07-02,7.39,22.16
T109R19W5,2011-07-03,7.74,22.79
T109R19W5,2011-07-04,7.49,21.39
T109R19W5,2011-07-05,6.35,23.98
T109R19W5,2011-07-06,7.04,25.07
T109R19W5,2011-07-07,11.96,23.05
T109R19W5,2011-07-08,11.23,18.45
T109R19W5,2011-07-09,12.16,24.04
T109R19W5,2011-07-10,9.89,24.33
T109R19W5,2011-07-11,10.15,24.89
T109R19W5,2011-07-12,11.23,25.11
T109R19W5,2011-07-13,11.38,25.56
T109R19W5,2011-07-14,12.24,24.32
T109R19W5,2011-07-15,12.89,18.30
T109R19W5,2011-07-16,12.04,19.83
T109R19W5,2011-07-17,12.99,24.16
T109R19W5,2011-07-18,12.51,24.50
T109R19W5,2011-07-19,13.45,23.75
T109R19W5,2011-07-20,11.62,17.25
T109R19W5,2011-07-21,10.48,20.09
T109R19W5,2011-07-22,11.03,21.07
T109R19W5,2011-07-23,12.33,18.80
T109R19W5,2011-07-24,9.71,23.63
T109R19W5,2011-07-25,11.50,24.97
T109R19W5,2011-07-26,12.34,24.40
T109R19W5,2011-07-27,10.31,22.94
T109R19W5,2011-07-28,10.55,21.06
T109R19W5,2011-07-29,9.62,17.64
T109R19W5,2011-07-30,6.95,20.21
T109R19W5,2011-07-31,9.30,21.50
T109R19W5,2011-08-01,9.24,17.76
T109R19W5,2011-08-02,10.06,21.73
T109R19W5,2011-08-03,9.32,21.85
T109R19W5,2011-08-04,9.06,23.71
T109R19W5,2011-08-05,11.69,25.40
T109R19W5,2011-08-06,12.38,23.01
T109R19W5,2011-08-07,10.76,24.45
T109R19W5,2011-08-08,9.72,25.43
T109R19W5,2011-08-09,10.58,24.01
T109R19W5,2011-08-10,7.79,20.24
T109R19W5,2011-08-11,6.92,21.77
T109R19W5,2011-08-12,10.24,19.78
T109R19W5,2011-08-13,6.36,21.20
T109R19W5,2011-08-14,8.31,16.65
T109R19W5,2011-08-15,8.94,16.85
T109R19W5,2011-08-16,9.68,19.61
T109R19W5,2011-08-17,9.26,17.80
T109R19W5,2011-08-18,5.97,18.62
T109R19W5,2011-08-19,6.90,17.18
T109R19W5,2011-08-20,5.55,20.77
T109R19W5,2011-08-21,11.86,23.87
T109R19W5,2011-08-22,11.75,23.45
T109R19W5,2011-08-23,9.80,21.19
T109R19W5,2011-08-24,8.35,21.45
T109R19W5,2011-08-25,8.44,18.72
T109R19W5,2011-08-26,5.31,21.65
T109R19W5,2011-08-27,6.88,20.91
T109R19W5,2011-08-28,5.03,20.97
T109R19W5,2011-08-29,12.00,18.75
T109R19W5,2011-08-30,8.83,11.89
T109R19W5,2011-08-31,5.59,16.53
T109R19W5,2011-09-01,2.98,17.97
T109R19W5,2011-09-02,5.44,14.35
T109R19W5,2011-09-03,3.65,19.61
T109R19W5,2011-09-04,7.04,22.54
T109R19W5,2011-09-05,7.70,19.17
T109R19W5,2011-09-06,4.25,23.39
T109R19W5,2011-09-07,9.74,24.20
T109R19W5,2011-09-08,9.81,26.67
T109R19W5,2011-09-09,11.55,25.59
T109R19W5,2011-09-10,8.00,19.10
T109R19W5,2011-09-11,1.84,18.21
T109R19W5,2011-09-12,1.95,11.55
T109R19W5,2011-09-13,-4.40,11.98
T109R19W5,2011-09-14,-1.47,18.80
T109R19W5,2011-09-15,1.87,20.09
T109R19W5,2011-09-16,7.76,16.49
T109R19W5,2011-09-17,6.99,14.64
T109R19W5,2011-09-18,7.95,14.96
T109R19W5,2011-09-19,2.86,16.20
T109R19W5,2011-09-20,0.94,17.97
T109R19W5,2011-09-21,6.52,20.38
T109R19W5,2011-09-22,7.02,17.93
T109R19W5,2011-09-23,5.40,23.07
T109R19W5,2011-09-24,8.60,17.65
T109R19W5,2011-09-25,5.40,14.78
T109R19W5,2011-09-26,4.27,15.18
T109R19W5,2011-09-27,6.36,15.77
T109R19W5,2011-09-28,0.94,12.13
T109R19W5,2011-09-29,-1.57,11.27
T109R19W5,2011-09-30,5.15,17.79
T109R19W5,2011-10-01,-0.76,12.80
T109R19W5,2011-10-02,-1.04,10.94
T109R19W5,2011-10-03,4.76,9.62
T109R19W5,2011-10-04,6.53,10.50
T109R19W5,2011-10-05,4.33,9.04
T109R19W5,2011-10-06,2.65,12.42
T109R19W5,2011-10-07,-0.46,12.74
T109R19W5,2011-10-08,-0.95,13.61
T109R19W5,2011-10-09,3.72,14.30
T109R19W5,2011-10-10,-3.21,9.43
T109R19W5,2011-10-11,2.17,7.12
T109R19W5,2011-10-12,4.98,7.97
T109R19W5,2011-10-13,2.11,8.30
T109R19W5,2011-10-14,-3.63,10.19
T109R19W5,2011-10-15,-6.10,9.34
T109R19W5,2011-10-16,-6.03,7.87
T109R19W5,2011-10-17,-5.98,8.91
T109R19W5,2011-10-18,-4.85,5.59
T109R19W5,2011-10-19,-4.29,11.35
T109R19W5,2011-10-20,-2.26,8.29
T109R19W5,2011-10-21,-7.53,6.57
T109R19W5,2011-10-22,-2.32,3.01
T109R19W5,2011-10-23,-0.30,1.51
T109R19W5,2011-10-24,-3.44,5.15
T109R19W5,2011-10-25,-6.34,9.19
T109R19W5,2011-10-26,-5.42,8.06
T109R19W5,2011-10-27,-4.78,8.08
T109R19W5,2011-10-28,-6.62,0.66
T109R19W5,2011-10-29,-5.09,6.27
T109R19W5,2011-10-30,-7.18,6.60
T109R19W5,2011-10-31,-7.46,3.69
T109R19W5,2011-11-01,-3.70,6.98
T109R19W5,2011-11-02,-1.97,6.58
T109R19W5,2011-11-03,-9.95,1.47
T109R19W5,2011-11-04,-13.03,-5.46
T109R19W5,2011-11-05,-16.63,-3.88
T109R19W5,2011-11-06,-14.35,-3.88
T109R19W5,2011-11-07,-15.72,-3.71
T109R19W5,2011-11-08,-14.09,2.62
T109R19W5,2011-11-09,-13.97,-5.29
T109R19W5,2011-11-10,-15.46,-2.85
T109R19W5,2011-11-11,-17.84,-5.96
T109R19W5,2011-11-12,-9.42,-4.54
T109R19W5,2011-11-13,-8.71,-3.94
T109R19W5,2011-11-14,-15.98,-8.44
T109R19W5,2011-11-15,-25.76,-14.33
T109R19W5,2011-11-16,-27.00,-16.27
T109R19W5,2011-11-17,-22.84,-15.76
T109R19W5,2011-11-18,-20.18,-18.11
T109R19W5,2011-11-19,-20.83,-17.77
T109R19W5,2011-11-20,-34.85,-20.55
T109R19W5,2011-11-21,-36.19,-18.95
T109R19W5,2011-11-22,-20.81,-13.46
T109R19W5,2011-11-23,-28.76,-14.30
T109R19W5,2011-11-24,-21.16,-12.74
T109R19W5,2011-11-25,-24.78,-9.29
T109R19W5,2011-11-26,-26.61,-4.03
T109R19W5,2011-11-27,-22.51,0.01
T109R19W5,2011-11-28,-27.62,-14.33
T109R19W5,2011-11-29,-19.59,-9.67
T109R19W5,2011-11-30,-18.70,-13.44
T109R19W5,2011-12-01,-18.67,3.56
T109R19W5,2011-12-02,-15.19,1.97
T109R19W5,2011-12-03,-18.69,-7.66
T109R19W5,2011-12-04,-15.00,-7.59
T109R19W5,2011-12-05,-15.39,8.49
T109R19W5,2011-12-06,-14.39,6.48
T109R19W5,2011-12-07,-25.40,-10.16
T109R19W5,2011-12-08,-31.68,-16.99
T109R19W5,2011-12-09,-18.18,-11.94
T109R19W5,2011-12-10,-16.51,-6.83
T109R19W5,2011-12-11,-15.54,-6.04
T109R19W5,2011-12-12,-14.70,-7.01
T109R19W5,2011-12-13,-13.85,-3.82
T109R19W5,2011-12-14,-16.52,-7.24
T109R19W5,2011-12-15,-18.19,-12.61
T109R19W5,2011-12-16,-19.17,-1.85
T109R19W5,2011-12-17,-18.98,-1.73
T109R19W5,2011-12-18,-23.17,-7.54
T109R19W5,2011-12-19,-18.81,3.65
T109R19W5,2011-12-20,-9.71,-0.50
T109R19W5,2011-12-21,-18.12,-3.81
T109R19W5,2011-12-22,-14.55,-1.17
T109R19W5,2011-12-23,-15.33,3.39
T109R19W5,2011-12-24,-8.62,3.00
T109R19W5,2011-12-25,-12.67,-2.45
T109R19W5,2011-12-26,-14.31,-9.00
T109R19W5,2011-12-27,-20.99,-6.90
T109R19W5,2011-12-28,-23.01,-9.63
T109R19W5,2011-12-29,-20.35,-7.57
T109R19W5,2011-12-30,-23.89,-13.03
T109R19W5,2011-12-31,-18.24,-8.90
T109R19W5,2012-01-01,-21.95,-9.85
T109R19W5,2012-01-02,-12.13,-1.79
T109R19W5,2012-01-03,-11.66,-1.26
T109R19W5,2012-01-04,-10.59,-6.68
T109R19W5,2012-01-05,-11.18,-6.42
T109R19W5,2012-01-06,-19.91,-8.03
T109R19W5,2012-01-07,-19.90,-8.41
T109R19W5,2012-01-08,-9.84,1.86
T109R19W5,2012-01-09,-7.99,1.93
T109R19W5,2012-01-10,-24.08,-3.18
T109R19W5,2012-01-11,-23.98,-11.54
T109R19W5,2012-01-12,-15.55,-3.75
T109R19W5,2012-01-13,-11.03,-2.65
T109R19W5,2012-01-14,-21.78,-10.27
T109R19W5,2012-01-15,-28.22,-21.91
T109R19W5,2012-01-16,-34.87,-26.93
T109R19W5,2012-01-17,-34.42,-25.75
T109R19W5,2012-01-18,-26.16,-16.90
T109R19W5,2012-01-19,-24.80,-17.53
T109R19W5,2012-01-20,-30.57,-21.04
T109R19W5,2012-01-21,-30.52,-16.27
T109R19W5,2012-01-22,-23.79,-13.29
T109R19W5,2012-01-23,-19.84,-11.61
T109R19W5,2012-01-24,-23.54,-12.39
T109R19W5,2012-01-25,-16.52,-6.92
T109R19W5,2012-01-26,-20.81,-7.61
T109R19W5,2012-01-27,-25.30,-9.96
T109R19W5,2012-01-28,-29.03,-20.71
T109R19W5,2012-01-29,-22.05,-17.91
T109R19W5,2012-01-30,-19.39,-14.55
T109R19W5,2012-01-31,-22.91,-10.25
T109R19W5,2012-02-01,-19.94,-4.03
T109R19W5,2012-02-02,-15.75,-0.22
T109R19W5,2012-02-03,-10.98,1.69
T109R19W5,2012-02-04,-5.55,4.70
T109R19W5,2012-02-05,-15.47,-0.51
T109R19W5,2012-02-06,-19.29,-7.47
T109R19W5,2012-02-07,-19.56,-5.59
T109R19W5,2012-02-08,-19.81,-9.08
T109R19W5,2012-02-09,-25.09,-13.42
T109R19W5,2012-02-10,-27.13,-12.01
T109R19W5,2012-02-11,-23.00,-9.54
T109R19W5,2012-02-12,-17.77,0.43
T109R19W5,2012-02-13,-6.54,3.16
T109R19W5,2012-02-14,-10.59,0.98
T109R19W5,2012-02-15,-14.49,0.64
T109R19W5,2012-02-16,-15.36,-2.27
T109R19W5,2012-02-17,-12.16,1.01
T109R19W5,2012-02-18,-17.27,-0.21
T109R19W5,2012-02-19,-12.43,-4.95
T109R19W5,2012-02-20,-15.85,-5.03
T109R19W5,2012-02-21,-12.00,-0.67
T109R19W5,2012-02-22,-15.42,-3.62
T109R19W5,2012-02-23,-17.15,-8.98
T109R19W5,2012-02-24,-20.02,-9.43
T109R19W5,2012-02-25,-22.83,-12.90
T109R19W5,2012-02-26,-28.10,-11.26
T109R19W5,2012-02-27,-19.62,-4.93
T109R19W5,2012-02-28,-15.81,-2.66
T109R19W5,2012-02-29,-19.65,-8.61
T109R19W5,2012-03-01,-20.52,-12.67
T109R19W5,2012-03-02,-20.95,-7.25
T109R19W5,2012-03-03,-17.01,0.37
T109R19W5,2012-03-04,-17.75,-3.46
T109R19W5,2012-03-05,-19.24,-11.42
T109R19W5,2012-03-06,-25.88,-12.03
T109R19W5,2012-03-07,-22.27,-5.17
T109R19W5,2012-03-08,-15.79,0.18
T109R19W5,2012-03-09,-2.75,10.00
T109R19W5,2012-03-10,-3.91,6.78
T109R19W5,2012-03-11,-5.63,4.58
T109R19W5,2012-03-12,-10.50,-0.69
T109R19W5,2012-03-13,-16.32,-9.77
T109R19W5,2012-03-14,-20.01,-4.39
T109R19W5,2012-03-15,-18.88,-1.41
T109R19W5,2012-03-16,-10.75,-2.36
T109R19W5,2012-03-17,-13.48,-3.96
T109R19W5,2012-03-18,-17.19,-8.57
T109R19W5,2012-03-19,-22.59,-6.18
T109R19W5,2012-03-20,-19.71,-7.24
T109R19W5,2012-03-21,-21.59,-8.88
T109R19W5,2012-03-22,-21.45,-8.23
T109R19W5,2012-03-23,-16.86,-4.17
T109R19W5,2012-03-24,-13.48,0.27
T109R19W5,2012-03-25,-14.91,5.78
T109R19W5,2012-03-26,-9.03,5.92
T109R19W5,2012-03-27,-9.28,7.00
T109R19W5,2012-03-28,-4.70,7.55
T109R19W5,2012-03-29,-2.84,9.85
T109R19W5,2012-03-30,-2.29,7.84
T109R19W5,2012-03-31,-4.15,7.99
T109R19W5,2012-04-01,-3.79,4.64
T109R19W5,2012-04-02,-6.98,10.26
T109R19W5,2012-04-03,-0.69,12.68
T109R19W5,2012-04-04,-4.00,5.92
T109R19W5,2012-04-05,-7.34,-2.62
T109R19W5,2012-04-06,-8.95,1.59
T109R19W5,2012-04-07,-13.10,2.97
T109R19W5,2012-04-08,-12.87,5.50
T109R19W5,2012-04-09,-7.84,7.69
T109R19W5,2012-04-10,-5.27,10.91
T109R19W5,2012-04-11,-0.88,13.04
T109R19W5,2012-04-12,-0.77,10.39
T109R19W5,2012-04-13,-3.24,2.80
T109R19W5,2012-04-14,-7.08,1.36
T109R19W5,2012-04-15,-10.92,3.14
T109R19W5,2012-04-16,-8.33,0.78
T109R19W5,2012-04-17,-8.43,3.66
T109R19W5,2012-04-18,-4.21,8.03
T109R19W5,2012-04-19,-0.06,11.91
T109R19W5,2012-04-20,1.28,11.30
T109R19W5,2012-04-21,1.02,9.81
T109R19W5,2012-04-22,0.11,12.03
T109R19W5,2012-04-23,-3.14,10.18
T109R19W5,2012-04-24,-4.66,0.59
T109R19W5,2012-04-25,-4.99,3.47
T109R19W5,2012-04-26,-1.07,6.26
T109R19W5,2012-04-27,-0.09,7.09
T109R19W5,2012-04-28,1.14,13.53
T109R19W5,2012-04-29,1.52,15.06
T109R19W5,2012-04-30,2.83,14.37
T109R19W5,2012-05-01,2.91,15.59
T109R19W5,2012-05-02,3.34,14.29
T109R19W5,2012-05-03,4.81,15.25
T109R19W5,2012-05-04,3.66,9.58
T109R19W5,2012-05-05,2.69,12.76
T109R19W5,2012-05-06,3.43,15.08
T109R19W5,2012-05-07,6.36,18.09
T109R19W5,2012-05-08,2.78,19.62
T109R19W5,2012-05-09,0.21,11.42
T109R19W5,2012-05-10,2.42,9.75
T109R19W5,2012-05-11,1.10,14.60
T109R19W5,2012-05-12,6.10,16.02
T109R19W5,2012-05-13,1.48,19.59
T109R19W5,2012-05-14,2.89,14.52
T109R19W5,2012-05-15,3.16,18.28
T109R19W5,2012-05-16,-0.90,12.53
T109R19W5,2012-05-17,-2.20,9.64
T109R19W5,2012-05-18,-1.54,5.74
T109R19W5,2012-05-19,0.19,9.16
T109R19W5,2012-05-20,2.78,14.89
T109R19W5,2012-05-21,6.15,18.70
T109R19W5,2012-05-22,6.09,15.89
T109R19W5,2012-05-23,6.10,17.72
T109R19W5,2012-05-24,5.66,17.78
T109R19W5,2012-05-25,7.22,19.66
T109R19W5,2012-05-26,9.68,21.97
T109R19W5,2012-05-27,10.92,23.49
T109R19W5,2012-05-28,9.92,22.32
T109R19W5,2012-05-29,10.61,23.18
T109R19W5,2012-05-30,8.25,22.19
T109R19W5,2012-05-31,9.29,19.05
T109R19W5,2012-06-01,9.08,21.35
T109R19W5,2012-06-02,7.10,18.31
T109R19W5,2012-06-03,6.57,12.03
T109R19W5,2012-06-04,7.39,17.42
T109R19W5,2012-06-05,9.30,14.71
T109R19W5,2012-06-06,10.49,19.01
T109R19W5,2012-06-07,9.55,22.78
T109R19W5,2012-06-08,9.90,21.60
T109R19W5,2012-06-09,7.31,18.86
T109R19W5,2012-06-10,8.02,16.88
T109R19W5,2012-06-11,8.19,14.59
T109R19W5,2012-06-12,8.65,16.16
T109R19W5,2012-06-13,7.25,14.96
T109R19W5,2012-06-14,5.54,14.67
T109R19W5,2012-06-15,5.99,15.85
T109R19W5,2012-06-16,7.05,14.24
T109R19W5,2012-06-17,8.25,14.22
T109R19W5,2012-06-18,7.71,14.45
T109R19W5,2012-06-19,8.25,18.47
T109R19W5,2012-06-20,10.67,21.37
T109R19W5,2012-06-21,10.82,24.02
T109R19W5,2012-06-22,9.67,24.34
T109R19W5,2012-06-23,10.23,22.35
T109R19W5,2012-06-24,11.23,20.16
T109R19W5,2012-06-25,10.11,22.67
T109R19W5,2012-06-26,9.26,18.78
T109R19W5,2012-06-27,11.20,20.43
T109R19W5,2012-06-28,11.84,22.05
T109R19W5,2012-06-29,10.80,21.74
T109R19W5,2012-06-30,11.22,23.79
T109R19W5,2012-07-01,10.26,20.71
T109R19W5,2012-07-02,9.91,21.96
T109R19W5,2012-07-03,8.95,24.24
T109R19W5,2012-07-04,12.96,23.51
T109R19W5,2012-07-05,10.78,23.21
T109R19W5,2012-07-06,11.76,23.09
T109R19W5,2012-07-07,14.60,26.13
T109R19W5,2012-07-08,16.87,27.74
T109R19W5,2012-07-09,17.75,31.23
T109R19W5,2012-07-10,14.20,31.37
T109R19W5,2012-07-11,11.66,24.94
T109R19W5,2012-07-12,9.13,21.95
T109R19W5,2012-07-13,10.42,25.89
T109R19W5,2012-07-14,13.17,28.37
T109R19W5,2012-07-15,13.24,20.19
T109R19W5,2012-07-16,12.34,27.28
T109R19W5,2012-07-17,13.36,22.72
T109R19W5,2012-07-18,10.22,13.51
T109R19W5,2012-07-19,10.78,20.23
T109R19W5,2012-07-20,13.60,25.02
T109R19W5,2012-07-21,13.81,26.65
T109R19W5,2012-07-22,14.46,25.85
T109R19W5,2012-07-23,13.25,25.01
T109R19W5,2012-07-24,15.09,25.79
T109R19W5,2012-07-25,13.89,24.83
T109R19W5,2012-07-26,13.84,23.60
T109R19W5,2012-07-27,13.44,25.52
T109R19W5,2012-07-28,13.37,22.87
T109R19W5,2012-07-29,14.25,25.17
T109R19W5,2012-07-30,13.47,25.01
T109R19W5,2012-07-31,12.59,22.96
T109R19W5,2012-08-01,9.82,23.23
T109R19W5,2012-08-02,10.74,22.32
T109R19W5,2012-08-03,11.58,20.38
T109R19W5,2012-08-04,9.11,20.08
T109R19W5,2012-08-05,8.66,20.43
T109R19W5,2012-08-06,11.74,21.56
T109R19W5,2012-08-07,12.57,26.08
T109R19W5,2012-08-08,14.21,26.47
T109R19W5,2012-08-09,11.59,22.90
T109R19W5,2012-08-10,7.09,19.80
T109R19W5,2012-08-11,7.10,17.74
T109R19W5,2012-08-12,7.89,20.22
T109R19W5,2012-08-13,8.20,19.08
T109R19W5,2012-08-14,7.27,14.91
T109R19W5,2012-08-15,8.80,22.27
T109R19W5,2012-08-16,10.07,24.33
T109R19W5,2012-08-17,11.95,24.89
T109R19W5,2012-08-18,13.48,30.23
T109R19W5,2012-08-19,14.51,25.09
T109R19W5,2012-08-20,12.21,26.03
T109R19W5,2012-08-21,12.74,24.89
T109R19W5,2012-08-22,10.55,20.69
T109R19W5,2012-08-23,10.32,18.96
T109R19W5,2012-08-24,8.86,14.91
T109R19W5,2012-08-25,9.79,20.68
T109R19W5,2012-08-26,10.22,23.05
T109R19W5,2012-08-27,11.08,25.20
T109R19W5,2012-08-28,10.93,23.66
T109R19W5,2012-08-29,7.24,15.18
T109R19W5,2012-08-30,5.14,9.27
T109R19W5,2012-08-31,4.79,16.87
T109R19W5,2012-09-01,7.18,18.55
T109R19W5,2012-09-02,7.26,18.91
T109R19W5,2012-09-03,6.15,9.87
T109R19W5,2012-09-04,7.47,17.15
T109R19W5,2012-09-05,7.73,18.66
T109R19W5,2012-09-06,8.70,22.78
T109R19W5,2012-09-07,8.25,16.95
T109R19W5,2012-09-08,8.51,20.49
T109R19W5,2012-09-09,7.49,20.04
T109R19W5,2012-09-10,5.58,12.95
T109R19W5,2012-09-11,1.30,11.63
T109R19W5,2012-09-12,0.84,13.21
T109R19W5,2012-09-13,7.13,18.69
T109R19W5,2012-09-14,3.37,17.53
T109R19W5,2012-09-15,1.69,12.64
T109R19W5,2012-09-16,2.73,15.52
T109R19W5,2012-09-17,5.95,23.92
T109R19W5,2012-09-18,7.18,15.51
T109R19W5,2012-09-19,7.09,16.72
T109R19W5,2012-09-20,6.34,20.95
T109R19W5,2012-09-21,8.74,22.73
T109R19W5,2012-09-22,10.19,24.00
T109R19W5,2012-09-23,9.42,22.16
T109R19W5,2012-09-24,8.73,20.13
T109R19W5,2012-09-25,5.52,15.25
T109R19W5,2012-09-26,5.14,16.99
T109R19W5,2012-09-27,7.65,21.65
T109R19W5,2012-09-28,5.10,15.83
T109R19W5,2012-09-29,2.37,13.09
T109R19W5,2012-09-30,1.61,12.22
T109R19W5,2012-10-01,-0.46,5.90
T109R19W5,2012-10-02,-1.11,6.93
T109R19W5,2012-10-03,-0.66,6.61
T109R19W5,2012-10-04,-1.56,8.00
T109R19W5,2012-10-05,-0.19,11.65
T109R19W5,2012-10-06,3.39,18.19
T109R19W5,2012-10-07,1.34,8.74
T109R19W5,2012-10-08,-0.90,5.42
T109R19W5,2012-10-09,-5.50,1.65
T109R19W5,2012-10-10,-7.21,-1.15
T109R19W5,2012-10-11,-9.52,-3.36
T109R19W5,2012-10-12,-9.13,-3.55
T109R19W5,2012-10-13,-5.82,0.65
T109R19W5,2012-10-14,-2.06,5.32
T109R19W5,2012-10-15,-8.00,5.88
T109R19W5,2012-10-16,-2.20,1.80
