Township,Date,Air Temp. Avg. (°C),Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Precip. Accumulated (mm),Relative Humidity Avg. (%),Modelled Snow Water Equiv. (mm),Incoming Solar Rad. Total (MJ/m2),Wind Speed 10 m Avg. (km/h)
T083R22W5,2013-07-16,14.655,6.98,22.33,0.00,1202.57,72.94,0.00,24.09,
T083R22W5,2013-07-17,18.21,9.25,27.17,0.00,1202.57,66.34,0.00,26.57,
T083R22W5,2013-07-18,18.26,11.93,24.59,15.49,1218.06,74.19,0.00,20.29,
T083R22W5,2013-07-19,15.23,13.59,16.87,7.68,1225.74,91.19,0.00,13.17,
T083R22W5,2013-07-20,14.925,12.96,16.89,10.89,1236.63,93.35,0.00,8.32,
T083R22W5,2013-07-21,16.1,13.24,18.96,2.23,1238.86,89.02,0.00,16.31,
T083R22W5,2013-07-22,16.94,12.68,21.20,1.12,1239.98,81.83,0.00,23.34,
T083R22W5,2013-07-23,14.515,10.82,18.21,0.00,1239.98,86.50,0.00,14.02,
T083R22W5,2013-07-24,15.87,11.23,20.51,0.00,1239.98,76.92,0.00,20.89,
T083R22W5,2013-07-25,16.94,9.99,23.89,0.00,1239.98,68.98,0.00,23.91,
T083R22W5,2013-07-26,17.185,12.83,21.54,1.81,1241.79,77.47,0.00,18.21,
T083R22W5,2013-07-27,15.005,11.70,18.31,0.14,1241.93,70.64,0.00,17.49,
T083R22W5,2013-07-28,13.84,11.15,16.53,5.86,1247.79,75.56,0.00,8.80,
T083R22W5,2013-07-29,13.705,9.50,17.91,0.14,1247.93,72.05,0.00,20.09,
T083R22W5,2013-07-30,15.6,9.21,21.99,0.00,1247.93,74.14,0.00,22.63,
T083R22W5,2013-07-31,18.695,13.59,23.80,2.79,1250.72,73.01,0.00,23.26,
T083R22W5,2013-08-01,18.01,12.09,23.93,0.14,1250.86,65.88,0.00,24.00,
T083R22W5,2013-08-02,18.82,12.53,25.11,0.00,1250.86,65.38,0.00,24.44,
T083R22W5,2013-08-03,17.385,13.42,21.35,5.61,1256.47,87.54,0.00,16.09,
T083R22W5,2013-08-04,17.005,10.98,23.03,0.28,1256.75,84.02,0.00,20.80,
T083R22W5,2013-08-05,18.585,11.62,25.55,0.00,1256.75,74.73,0.00,23.21,
T083R22W5,2013-08-06,17.18,10.43,23.93,1.25,1258.00,78.28,0.00,20.09,
T083R22W5,2013-08-07,16.85,12.21,21.49,9.83,1267.83,69.42,0.00,19.08,
T083R22W5,2013-08-08,15.8,10.09,21.51,0.00,1267.83,67.05,0.00,21.80,
T083R22W5,2013-08-09,15.58,9.15,22.01,0.00,1267.83,74.35,0.00,21.65,
T083R22W5,2013-08-10,17.455,12.37,22.54,8.10,1275.93,79.82,0.00,18.19,
T083R22W5,2013-08-11,18.855,13.96,23.75,0.07,1276.00,81.28,0.00,17.99,
T083R22W5,2013-08-12,17.93,12.14,23.72,0.07,1276.07,86.53,0.00,19.55,
T083R22W5,2013-08-13,18.725,14.22,23.23,10.87,1286.94,87.63,0.00,15.14,
T083R22W5,2013-08-14,18.905,12.58,25.23,0.48,1287.42,76.93,0.00,20.09,
T083R22W5,2013-08-15,18.48,14.09,22.87,0.07,1287.49,76.50,0.00,12.46,
T083R22W5,2013-08-16,15.655,10.58,20.73,0.00,1287.49,86.31,0.00,10.94,
T083R22W5,2013-08-17,15.415,8.24,22.59,0.00,1287.49,70.83,0.00,21.52,
T083R22W5,2013-08-18,14.935,8.79,21.08,0.55,1288.04,71.79,0.00,14.75,
T083R22W5,2013-08-19,13.46,8.03,18.89,0.00,1288.04,62.22,0.00,19.23,
T083R22W5,2013-08-20,11.59,7.32,15.86,0.07,1288.11,69.76,0.00,11.81,
T083R22W5,2013-08-21,14.85,9.32,20.38,0.00,1288.11,69.54,0.00,19.16,
T083R22W5,2013-08-22,14.54,6.39,22.69,0.00,1288.11,64.93,0.00,16.41,
T083R22W5,2013-08-23,16.605,8.54,24.67,0.00,1288.11,71.45,0.00,19.46,
T083R22W5,2013-08-24,16.785,10.65,22.92,0.14,1288.25,68.74,0.00,17.91,
T083R22W5,2013-08-25,16.565,11.30,21.83,0.55,1288.80,72.54,0.00,17.24,
T083R22W5,2013-08-26,12.62,5.15,20.09,0.00,1288.80,80.12,0.00,13.24,
T083R22W5,2013-08-27,15.5,10.52,20.48,0.00,1288.80,83.49,0.00,13.16,
T083R22W5,2013-08-28,13.23,7.23,19.23,0.00,1288.80,80.55,0.00,12.42,
T083R22W5,2013-08-29,15.155,11.02,19.29,0.07,1288.87,86.10,0.00,13.50,
T083R22W5,2013-08-30,14.95,10.59,19.31,0.42,1289.29,90.52,0.00,8.52,
T083R22W5,2013-08-31,15.495,7.84,23.15,0.21,1289.50,73.90,0.00,17.56,
T083R22W5,2013-09-01,15.535,7.26,23.81,0.00,1289.50,69.10,0.00,17.05,
T083R22W5,2013-09-02,13.0,8.39,17.61,0.00,1289.50,76.83,0.00,17.40,
T083R22W5,2013-09-03,15.215,5.51,24.92,0.00,1289.50,75.77,0.00,18.26,
T083R22W5,2013-09-04,19.055,11.64,26.47,0.00,1289.50,63.27,0.00,16.54,
T083R22W5,2013-09-05,17.06,10.41,23.71,0.00,1289.50,60.10,0.00,18.16,
T083R22W5,2013-09-06,17.665,11.56,23.77,0.00,1289.50,62.32,0.00,13.42,
T083R22W5,2013-09-07,16.555,7.93,25.18,0.00,1289.50,69.32,0.00,17.10,
T083R22W5,2013-09-08,17.445,7.00,27.89,0.00,1289.50,67.01,0.00,17.39,
T083R22W5,2013-09-09,17.025,11.77,22.28,0.00,1289.50,53.58,0.00,17.13,
T083R22W5,2013-09-10,14.645,7.52,21.77,0.00,1289.50,54.09,0.00,16.82,
T083R22W5,2013-09-11,14.42,3.72,25.12,0.00,1289.50,60.43,0.00,16.74,
T083R22W5,2013-09-12,19.515,8.81,30.22,0.00,1289.50,59.55,0.00,16.42,
T083R22W5,2013-09-13,18.205,12.21,24.20,0.00,1289.50,50.40,0.00,16.05,
T083R22W5,2013-09-14,14.83,6.37,23.29,0.00,1289.50,62.93,0.00,15.90,
T083R22W5,2013-09-15,17.04,9.54,24.54,0.00,1289.50,69.13,0.00,14.03,
T083R22W5,2013-09-16,15.725,10.19,21.26,5.05,1294.55,83.33,0.00,8.44,
T083R22W5,2013-09-17,8.36,2.90,13.82,24.69,1319.24,86.57,0.00,7.09,
T083R22W5,2013-09-18,4.865,0.76,8.97,0.00,1319.24,81.99,0.00,11.72,
T083R22W5,2013-09-19,9.52,0.45,18.59,0.00,1319.24,73.25,0.00,13.53,
T083R22W5,2013-09-20,13.695,5.75,21.64,0.00,1319.24,63.06,0.00,14.36,
T083R22W5,2013-09-21,11.99,5.47,18.51,0.00,1319.24,74.87,0.00,9.39,
T083R22W5,2013-09-22,9.815,2.73,16.90,0.00,1319.24,70.17,0.00,12.10,
T083R22W5,2013-09-23,10.825,5.05,16.60,0.00,1319.24,63.30,0.00,12.30,
T083R22W5,2013-09-24,7.07,0.33,13.81,0.00,1319.24,63.16,0.00,13.28,
T083R22W5,2013-09-25,7.15,4.36,9.94,0.00,1319.24,81.80,0.00,6.38,
T083R22W5,2013-09-26,7.13,2.33,11.93,0.00,1319.24,80.08,0.00,11.79,
T083R22W5,2013-09-27,5.92,-1.49,13.33,0.56,1319.80,74.62,0.00,7.81,
T083R22W5,2013-09-28,6.895,-0.32,14.11,0.00,1319.80,68.45,0.00,8.91,
T083R22W5,2013-09-29,7.585,0.84,14.33,0.00,1319.80,63.84,0.00,11.07,
T083R22W5,2013-09-30,4.545,0.01,9.08,0.19,1319.99,88.47,0.00,6.27,
T083R22W5,2013-10-01,4.54,3.07,6.01,0.00,1319.99,90.89,0.00,3.56,
T083R22W5,2013-10-02,3.785,1.75,5.82,0.00,1319.99,83.97,0.00,4.63,
T083R22W5,2013-10-03,2.515,-3.90,8.93,0.00,1319.99,81.79,0.00,9.05,
T083R22W5,2013-10-04,4.34,-1.46,10.14,2.59,1322.58,85.36,0.00,4.55,
T083R22W5,2013-10-05,8.21,2.34,14.08,0.11,1322.69,74.30,0.00,7.56,
T083R22W5,2013-10-06,5.065,1.12,9.01,0.11,1322.80,87.24,0.00,4.83,
T083R22W5,2013-10-07,10.405,5.87,14.94,4.73,1327.53,84.97,0.00,6.58,
T083R22W5,2013-10-08,3.545,2.41,4.68,0.00,1327.53,78.23,0.00,3.53,
T083R22W5,2013-10-09,2.075,-4.06,8.21,0.00,1327.53,77.69,0.00,4.74,
T083R22W5,2013-10-10,5.395,0.14,10.65,0.00,1327.53,66.79,0.00,9.45,
T083R22W5,2013-10-11,4.8,-1.08,10.68,0.00,1327.53,63.81,0.00,9.36,
T083R22W5,2013-10-12,2.505,-5.66,10.67,0.00,1327.53,67.65,0.00,7.93,
T083R22W5,2013-10-13,4.11,-2.39,10.61,0.00,1327.53,63.47,0.00,8.96,
T083R22W5,2013-10-14,3.41,-5.25,12.07,0.00,1327.53,73.47,0.00,8.67,
T083R22W5,2013-10-15,7.645,2.50,12.79,0.00,1327.53,54.88,0.00,5.74,
T083R22W5,2013-10-16,5.26,-0.08,10.60,0.00,1327.53,58.02,0.00,9.38,
T083R22W5,2013-10-17,7.31,2.03,12.59,0.00,1327.53,54.27,0.00,8.34,
T083R22W5,2013-10-18,6.395,-1.13,13.92,0.00,1327.53,64.52,0.00,6.87,
T083R22W5,2013-10-19,7.975,3.23,12.72,0.00,1327.53,57.89,0.00,6.00,
T083R22W5,2013-10-20,7.705,0.10,15.31,0.00,1327.53,65.19,0.00,5.98,
T083R22W5,2013-10-21,10.42,7.21,13.63,0.11,1327.64,64.76,0.00,4.25,
T083R22W5,2013-10-22,5.68,1.84,9.52,0.56,1328.20,66.89,0.00,4.07,
T083R22W5,2013-10-23,1.755,-2.16,5.67,0.00,1328.20,82.12,0.00,4.60,
T083R22W5,2013-10-24,8.79,2.06,15.52,0.00,1328.20,65.53,0.00,6.44,
T083R22W5,2013-10-25,1.61,-4.82,8.04,0.00,1328.20,64.90,0.00,7.01,
T083R22W5,2013-10-26,4.035,-2.13,10.20,1.35,1329.55,73.57,0.00,5.25,
T083R22W5,2013-10-27,-2.365,-4.93,0.20,1.13,1330.68,82.61,1.28,4.40,
T083R22W5,2013-10-28,-1.835,-5.17,1.50,0.00,1330.68,78.24,1.20,6.52,
T083R22W5,2013-10-29,1.73,-4.77,8.23,0.00,1330.68,74.70,0.00,6.16,
T083R22W5,2013-10-30,3.115,-1.74,7.97,0.00,1330.68,64.73,0.00,5.75,
T083R22W5,2013-10-31,5.355,2.93,7.78,1.35,1332.03,74.93,0.00,3.29,
T083R22W5,2013-11-01,3.52,-0.79,7.83,0.00,1332.03,64.77,0.00,6.11,
T083R22W5,2013-11-02,-2.23,-6.11,1.65,0.10,1332.13,80.59,0.00,4.79,
T083R22W5,2013-11-03,-3.94,-6.87,-1.01,0.21,1332.34,81.27,0.10,3.21,
T083R22W5,2013-11-04,-8.25,-13.43,-3.07,0.00,1332.34,87.33,0.00,6.04,
T083R22W5,2013-11-05,-3.74,-9.84,2.36,0.00,1332.34,80.99,0.00,4.16,
T083R22W5,2013-11-06,-0.4,-6.56,5.76,0.00,1332.34,76.91,0.00,5.20,
T083R22W5,2013-11-07,-4.325,-7.24,-1.41,2.30,1334.64,88.10,2.72,2.18,
T083R22W5,2013-11-08,-5.35,-7.64,-3.06,3.24,1337.88,94.19,6.56,2.99,
T083R22W5,2013-11-09,-15.135,-21.21,-9.06,0.10,1337.98,85.42,6.67,2.98,
T083R22W5,2013-11-10,-18.325,-23.12,-13.53,0.00,1337.98,81.26,6.65,5.20,
T083R22W5,2013-11-11,-10.305,-17.24,-3.37,0.21,1338.19,87.14,6.87,5.11,
T083R22W5,2013-11-12,-6.215,-10.55,-1.88,0.00,1338.19,90.69,6.84,1.92,
T083R22W5,2013-11-13,-4.185,-6.38,-1.99,3.14,1341.33,94.44,10.57,1.87,
T083R22W5,2013-11-14,-3.84,-11.38,3.70,0.10,1341.43,86.36,10.67,3.37,
T083R22W5,2013-11-15,-3.4,-9.41,2.61,0.21,1341.64,79.31,10.89,2.25,
T083R22W5,2013-11-16,-13.69,-17.21,-10.17,0.21,1341.85,81.91,11.13,2.67,
T083R22W5,2013-11-17,-14.55,-17.50,-11.60,1.15,1343.00,77.14,12.49,3.22,
T083R22W5,2013-11-18,-18.745,-21.39,-16.10,1.78,1344.78,73.61,14.61,2.70,
T083R22W5,2013-11-19,-22.53,-25.94,-19.12,0.42,1345.20,70.06,15.11,3.49,
T083R22W5,2013-11-20,-27.27,-33.22,-21.32,0.31,1345.51,71.32,15.48,3.14,
T083R22W5,2013-11-21,-22.1,-26.83,-17.37,2.93,1348.44,75.51,18.99,1.67,
T083R22W5,2013-11-22,-16.65,-20.29,-13.01,1.05,1349.49,77.40,20.23,2.30,
T083R22W5,2013-11-23,-4.3,-13.39,4.79,0.00,1349.49,81.31,20.22,2.47,
T083R22W5,2013-11-24,-3.0,-9.21,3.21,0.00,1349.49,56.56,20.20,3.64,
T083R22W5,2013-11-25,-10.155,-14.83,-5.48,0.00,1349.49,76.23,20.20,2.58,
T083R22W5,2013-11-26,-5.54,-9.56,-1.52,0.00,1349.49,86.34,20.19,2.50,
T083R22W5,2013-11-27,-10.22,-14.33,-6.11,0.00,1349.49,90.98,20.18,1.93,
T083R22W5,2013-11-28,-5.23,-12.54,2.08,0.00,1349.49,89.06,20.17,2.26,
T083R22W5,2013-11-29,-3.975,-7.28,-0.67,0.00,1349.49,81.15,20.16,3.86,
T083R22W5,2013-11-30,-4.24,-8.50,0.02,0.00,1349.49,88.70,20.16,2.36,
T083R22W5,2013-12-01,-11.21,-13.45,-8.97,5.42,1354.91,87.08,26.66,1.05,
T083R22W5,2013-12-02,-15.275,-16.83,-13.72,1.81,1356.72,75.85,28.83,1.82,
T083R22W5,2013-12-03,-15.965,-18.97,-12.96,0.19,1356.91,71.15,29.05,2.08,
T083R22W5,2013-12-04,-22.16,-27.44,-16.88,0.48,1357.39,71.25,29.62,2.76,
T083R22W5,2013-12-05,-28.335,-32.52,-24.15,0.00,1357.39,70.83,29.62,1.90,
T083R22W5,2013-12-06,-32.525,-35.26,-29.79,0.00,1357.39,73.67,29.62,2.20,
T083R22W5,2013-12-07,-21.975,-32.80,-11.15,0.29,1357.68,70.45,29.97,1.23,
T083R22W5,2013-12-08,-17.545,-24.06,-11.03,0.95,1358.63,80.88,31.11,2.17,
T083R22W5,2013-12-09,-9.19,-14.08,-4.30,0.29,1358.92,79.16,31.45,1.18,
T083R22W5,2013-12-10,-19.07,-23.49,-14.65,0.00,1358.92,75.17,31.45,2.76,
T083R22W5,2013-12-11,-17.495,-19.41,-15.58,4.37,1363.29,73.03,36.70,1.17,
T083R22W5,2013-12-12,-20.075,-20.65,-19.50,4.18,1367.47,69.73,41.72,1.13,
T083R22W5,2013-12-13,-22.16,-23.82,-20.50,4.09,1371.56,69.22,46.63,1.61,
T083R22W5,2013-12-14,-9.825,-21.21,1.56,3.04,1374.60,80.20,50.28,1.84,
T083R22W5,2013-12-15,2.135,-0.82,5.09,0.10,1374.70,62.40,50.38,2.78,
T083R22W5,2013-12-16,-7.025,-13.37,-0.68,0.00,1374.70,69.60,50.38,2.37,
T083R22W5,2013-12-17,-13.66,-21.09,-6.23,5.23,1379.93,79.03,56.65,1.45,
T083R22W5,2013-12-18,-25.09,-29.90,-20.28,0.38,1380.31,64.36,57.11,1.97,
T083R22W5,2013-12-19,-26.355,-31.98,-20.73,0.38,1380.69,71.19,57.57,1.99,
T083R22W5,2013-12-20,-21.965,-24.75,-19.18,0.10,1380.79,71.75,57.68,1.33,
T083R22W5,2013-12-21,-27.16,-33.43,-20.89,1.14,1381.93,68.72,59.05,2.08,
T083R22W5,2013-12-22,-22.455,-35.03,-9.88,0.00,1381.93,72.40,59.05,2.05,
T083R22W5,2013-12-23,-3.71,-8.36,0.94,2.28,1384.21,93.33,61.79,1.10,
T083R22W5,2013-12-24,-3.64,-7.27,-0.01,0.10,1384.31,78.59,61.90,1.29,
T083R22W5,2013-12-25,-1.4,-7.47,4.67,2.38,1386.69,81.13,64.76,1.52,
T083R22W5,2013-12-26,-6.09,-16.46,4.28,2.85,1389.54,80.36,68.18,1.14,
T083R22W5,2013-12-27,-19.77,-22.70,-16.84,6.56,1396.10,68.06,76.05,0.99,
T083R22W5,2013-12-28,-26.76,-31.00,-22.52,0.48,1396.58,67.14,76.62,3.01,
T083R22W5,2013-12-29,-20.14,-22.41,-17.87,3.99,1400.57,68.94,81.42,1.52,
T083R22W5,2013-12-30,-21.325,-22.11,-20.54,0.86,1401.43,64.63,82.45,1.38,
T083R22W5,2013-12-31,-22.675,-24.51,-20.84,0.76,1402.19,66.14,83.36,1.77,
T083R22W5,2014-01-01,-16.865,-21.77,-11.96,1.46,1403.65,73.57,85.11,2.35,
T083R22W5,2014-01-02,-8.145,-13.40,-2.89,0.37,1404.02,91.55,85.55,1.79,
T083R22W5,2014-01-03,-17.75,-26.12,-9.38,0.12,1404.14,72.73,85.70,1.59,
T083R22W5,2014-01-04,-26.945,-32.99,-20.90,0.00,1404.14,64.20,85.70,4.30,
T083R22W5,2014-01-05,-28.145,-37.57,-18.72,1.10,1405.24,67.25,87.02,1.58,
T083R22W5,2014-01-06,-15.04,-18.35,-11.73,0.12,1405.36,79.42,87.16,1.37,
T083R22W5,2014-01-07,-18.33,-22.19,-14.47,0.00,1405.36,76.54,87.16,1.86,
T083R22W5,2014-01-08,-15.255,-17.73,-12.78,0.00,1405.36,82.68,87.16,4.17,
T083R22W5,2014-01-09,-9.55,-12.87,-6.23,0.12,1405.48,94.17,87.31,2.87,
T083R22W5,2014-01-10,-14.055,-16.93,-11.18,0.37,1405.85,87.01,87.75,2.53,
T083R22W5,2014-01-11,-12.595,-18.02,-7.17,1.46,1407.31,82.73,89.50,1.61,
T083R22W5,2014-01-12,-17.775,-24.61,-10.94,0.49,1407.80,73.39,90.08,2.91,
T083R22W5,2014-01-13,-9.495,-15.58,-3.41,0.00,1407.80,85.43,90.08,3.04,
T083R22W5,2014-01-14,-1.995,-9.10,5.11,0.00,1407.80,75.62,90.07,1.46,
T083R22W5,2014-01-15,3.875,0.17,7.58,0.00,1407.80,49.56,90.06,3.46,
T083R22W5,2014-01-16,0.955,-4.26,6.17,0.00,1407.80,71.35,90.05,2.18,
T083R22W5,2014-01-17,0.8,-4.31,5.91,0.00,1407.80,66.50,90.04,3.75,
T083R22W5,2014-01-18,-0.4,-6.07,5.27,0.00,1407.80,73.12,90.03,3.18,
T083R22W5,2014-01-19,-2.22,-9.02,4.58,0.00,1407.80,63.94,90.01,2.50,
T083R22W5,2014-01-20,-5.075,-10.75,0.60,0.00,1407.80,76.69,90.00,2.33,
T083R22W5,2014-01-21,-6.975,-12.03,-1.92,0.00,1407.80,75.37,89.99,3.38,
T083R22W5,2014-01-22,-8.275,-10.22,-6.33,0.00,1407.80,82.47,89.97,4.00,
T083R22W5,2014-01-23,-0.935,-8.42,6.55,0.00,1407.80,74.39,89.95,2.83,
T083R22W5,2014-01-24,4.39,1.37,7.41,0.00,1407.80,68.11,89.92,4.21,
T083R22W5,2014-01-25,3.53,-0.34,7.40,0.00,1407.80,58.12,89.89,3.41,
T083R22W5,2014-01-26,-11.295,-19.92,-2.67,0.00,1407.80,66.72,89.88,4.90,
T083R22W5,2014-01-27,-17.63,-22.30,-12.96,0.00,1407.80,65.91,89.86,4.91,
T083R22W5,2014-01-28,-12.7,-17.64,-7.76,0.00,1407.80,69.77,89.85,4.70,
T083R22W5,2014-01-29,-17.05,-21.16,-12.94,0.00,1407.80,68.92,89.83,4.26,
T083R22W5,2014-01-30,-19.68,-24.50,-14.86,0.00,1407.80,69.19,89.82,5.26,
T083R22W5,2014-01-31,-10.84,-14.56,-7.12,0.00,1407.80,71.81,89.79,3.68,
T083R22W5,2014-02-01,-9.84,-13.50,-6.18,0.20,1408.00,81.55,90.00,3.27,
T083R22W5,2014-02-02,-13.125,-17.75,-8.50,0.49,1408.49,81.24,90.57,3.18,
T083R22W5,2014-02-03,-17.31,-19.04,-15.58,0.10,1408.59,60.96,90.67,4.08,
T083R22W5,2014-02-04,-22.86,-27.12,-18.60,0.29,1408.88,65.50,91.00,4.85,
T083R22W5,2014-02-05,-24.875,-30.18,-19.57,0.00,1408.88,68.68,90.99,4.09,
T083R22W5,2014-02-06,-21.14,-26.67,-15.61,0.00,1408.88,65.49,90.97,5.82,
T083R22W5,2014-02-07,-15.33,-19.63,-11.03,0.59,1409.47,71.43,91.65,4.70,
T083R22W5,2014-02-08,-23.455,-27.22,-19.69,0.00,1409.47,64.12,91.64,6.26,
T083R22W5,2014-02-09,-25.03,-29.09,-20.97,0.00,1409.47,63.97,91.62,6.10,
T083R22W5,2014-02-10,-23.255,-25.52,-20.99,0.98,1410.45,65.64,92.78,4.41,
T083R22W5,2014-02-11,-23.665,-26.40,-20.93,2.16,1412.61,66.05,95.35,4.92,
T083R22W5,2014-02-12,-18.27,-22.05,-14.49,1.57,1414.18,68.56,97.21,5.31,
T083R22W5,2014-02-13,-19.435,-24.36,-14.51,0.88,1415.06,68.47,98.24,4.76,
T083R22W5,2014-02-14,-15.08,-23.26,-6.90,0.10,1415.16,80.01,98.32,4.94,
T083R22W5,2014-02-15,-9.69,-15.18,-4.20,0.59,1415.75,80.27,98.97,6.59,
T083R22W5,2014-02-16,-6.065,-7.66,-4.47,2.36,1418.11,83.40,101.73,5.11,
T083R22W5,2014-02-17,-5.905,-12.33,0.52,0.20,1418.31,71.89,101.90,7.53,
T083R22W5,2014-02-18,-6.835,-12.54,-1.13,0.10,1418.41,84.51,101.95,7.60,
T083R22W5,2014-02-19,-11.995,-15.34,-8.65,0.00,1418.41,79.24,101.90,6.74,
T083R22W5,2014-02-20,-13.415,-15.65,-11.18,1.18,1419.59,87.78,103.26,5.08,
T083R22W5,2014-02-21,-20.085,-24.16,-16.01,0.98,1420.57,73.27,104.40,8.12,
T083R22W5,2014-02-22,-23.025,-27.32,-18.73,0.20,1420.77,66.39,104.60,8.67,
T083R22W5,2014-02-23,-27.425,-33.06,-21.79,0.00,1420.77,65.05,104.58,9.88,
T083R22W5,2014-02-24,-23.365,-30.31,-16.42,0.10,1420.87,65.28,104.67,9.70,
T083R22W5,2014-02-25,-23.17,-30.02,-16.32,0.00,1420.87,65.47,104.63,10.14,
T083R22W5,2014-02-26,-15.61,-24.90,-6.32,0.00,1420.87,60.30,104.58,10.47,
T083R22W5,2014-02-27,-18.135,-22.65,-13.62,0.00,1420.87,57.31,104.53,9.70,
T083R22W5,2014-02-28,-27.025,-32.08,-21.97,0.00,1420.87,56.78,104.50,11.07,
T083R22W5,2014-03-01,-27.925,-36.90,-18.95,0.00,1420.87,49.56,104.47,11.23,
T083R22W5,2014-03-02,-23.75,-31.73,-15.77,0.00,1420.87,40.93,104.44,11.29,
T083R22W5,2014-03-03,-19.29,-21.94,-16.64,1.30,1422.17,61.14,105.94,7.49,
T083R22W5,2014-03-04,-19.4,-23.54,-15.26,1.60,1423.77,72.68,107.81,10.71,
T083R22W5,2014-03-05,-21.905,-27.79,-16.02,0.00,1423.77,64.64,107.76,11.92,
T083R22W5,2014-03-06,-22.77,-32.51,-13.03,0.00,1423.77,60.69,107.72,12.37,
T083R22W5,2014-03-07,-19.485,-27.27,-11.70,1.40,1425.17,64.51,109.34,9.24,
T083R22W5,2014-03-08,-4.74,-10.52,1.04,3.30,1428.47,89.38,113.17,8.92,
T083R22W5,2014-03-09,2.3,-2.46,7.06,0.10,1428.57,72.23,113.09,11.33,
T083R22W5,2014-03-10,1.86,-1.75,5.47,0.00,1428.57,65.28,112.91,13.12,
T083R22W5,2014-03-11,0.77,-4.24,5.78,0.10,1428.67,65.86,112.86,10.22,
T083R22W5,2014-03-12,4.28,2.22,6.34,0.00,1428.67,66.46,112.65,11.87,
T083R22W5,2014-03-13,0.51,-3.75,4.77,0.20,1428.87,61.09,112.71,12.63,
T083R22W5,2014-03-14,-0.475,-5.32,4.37,0.00,1428.87,70.95,112.53,8.73,
T083R22W5,2014-03-15,0.135,-4.09,4.36,0.00,1428.87,72.95,112.34,11.31,
T083R22W5,2014-03-16,3.15,-0.86,7.16,0.00,1428.87,72.23,112.13,12.72,
T083R22W5,2014-03-17,1.885,-0.60,4.37,0.90,1429.77,77.23,113.00,9.94,
T083R22W5,2014-03-18,-0.69,-5.64,4.26,0.10,1429.87,70.27,112.92,13.05,
T083R22W5,2014-03-19,0.87,-4.32,6.06,0.00,1429.87,73.99,112.71,12.41,
T083R22W5,2014-03-20,-9.215,-14.02,-4.41,0.20,1430.07,66.08,112.81,14.24,
T083R22W5,2014-03-21,-13.055,-17.27,-8.84,0.00,1430.07,52.52,112.69,15.44,
T083R22W5,2014-03-22,-11.87,-18.25,-5.49,0.00,1430.07,48.60,112.57,16.22,
T083R22W5,2014-03-23,-10.02,-16.57,-3.47,0.00,1430.07,58.92,112.43,15.76,
T083R22W5,2014-03-24,-11.56,-15.83,-7.29,0.00,1430.07,66.87,112.29,16.03,
T083R22W5,2014-03-25,-8.23,-14.15,-2.31,0.00,1430.07,55.87,112.13,15.40,
T083R22W5,2014-03-26,-11.105,-15.28,-6.93,0.00,1430.07,51.96,111.99,15.56,
T083R22W5,2014-03-27,-11.16,-16.31,-6.01,0.00,1430.07,59.40,111.85,17.75,
T083R22W5,2014-03-28,-9.62,-16.47,-2.77,0.00,1430.07,57.78,111.69,17.91,
T083R22W5,2014-03-29,-7.535,-13.80,-1.27,0.00,1430.07,48.38,111.51,16.43,
T083R22W5,2014-03-30,-16.195,-22.06,-10.33,0.00,1430.07,42.00,111.40,18.59,
T083R22W5,2014-03-31,-11.52,-19.51,-3.53,0.00,1430.07,62.08,111.25,18.66,
T083R22W5,2014-04-01,-5.96,-12.77,0.85,0.00,1430.07,55.99,111.04,18.76,
T083R22W5,2014-04-02,-6.77,-11.45,-2.09,0.00,1430.07,55.21,110.85,17.20,
T083R22W5,2014-04-03,-4.38,-12.39,3.63,0.00,1430.07,65.90,110.62,15.54,
T083R22W5,2014-04-04,0.725,-2.38,3.83,0.36,1430.43,68.42,110.78,16.94,
T083R22W5,2014-04-05,0.52,-5.08,6.12,0.00,1430.43,66.60,110.50,15.71,
T083R22W5,2014-04-06,3.74,-1.82,9.30,0.00,1430.43,63.57,110.17,17.90,
T083R22W5,2014-04-07,3.43,-0.09,6.95,0.12,1430.55,76.24,109.97,9.77,
T083R22W5,2014-04-08,7.685,3.27,12.10,0.12,1430.67,58.12,108.05,15.86,
T083R22W5,2014-04-09,4.69,1.74,7.64,0.00,1430.67,50.16,96.99,18.99,
T083R22W5,2014-04-10,3.47,-1.26,8.20,0.49,1431.16,75.84,84.38,15.20,
T083R22W5,2014-04-11,-3.185,-8.32,1.95,4.98,1436.14,83.54,90.09,10.79,
T083R22W5,2014-04-12,-3.45,-9.85,2.95,0.00,1436.14,71.62,89.82,20.90,
T083R22W5,2014-04-13,-2.055,-7.85,3.74,0.00,1436.14,60.86,89.54,21.38,
T083R22W5,2014-04-14,4.525,-3.30,12.35,0.00,1436.14,48.85,71.04,19.18,
T083R22W5,2014-04-15,1.155,-2.69,5.00,1.34,1437.48,63.15,66.45,13.69,
T083R22W5,2014-04-16,-4.37,-7.19,-1.55,0.00,1437.48,44.42,66.18,21.76,
T083R22W5,2014-04-17,-2.78,-8.10,2.54,0.00,1437.48,66.20,61.95,17.73,
T083R22W5,2014-04-18,0.985,-1.54,3.51,0.00,1437.48,77.19,55.94,12.37,
T083R22W5,2014-04-19,4.195,-3.61,12.00,0.00,1437.48,63.06,37.15,21.80,
T083R22W5,2014-04-20,7.49,2.13,12.85,0.00,1437.48,55.40,17.09,17.83,
